Datum,wind_richting,zon_perc,zon_straling,dag_vocht,max_vocht,min_vocht,vector_wind,wind,max_wind,min_wind,max_windstoot,gem_temp,min_temp,max_temp,zon_uren,duur_neerslag,dag_neerslag,max_neerslag,dag_luchtdruk,max_luchtdruk,min_luchtdruk
2005-04,199.4,44.666666666666664,1391.2333333333333,76.33333333333333,93.56666666666666,55.2,2.5233333333333334,3.003333333333333,4.866666666666666,1.3,9.4,10.386666666666667,5.296666666666667,15.396666666666668,6.16,2.6566666666666667,2.0933333333333333,0.7033333333333334,1013.8966666666668,1016.9166666666666,1011.1233333333333
2005-05,243.32258064516128,45.38709677419355,1762.0645161290322,74.90322580645162,93.7741935483871,53.096774193548384,2.5999999999999996,3.07741935483871,5.129032258064516,1.2258064516129032,10.225806451612904,12.574193548387097,7.112903225806452,17.54516129032258,7.129032258064516,1.4774193548387096,1.7419354838709677,0.9322580645161291,1016.5451612903227,1018.8806451612903,1014.3032258064517
2005-06,192.83333333333334,48.3,2056.9333333333334,71.03333333333333,93.0,49.43333333333333,2.3800000000000003,2.8033333333333332,4.533333333333333,1.1666666666666667,9.0,16.76,10.663333333333332,22.263333333333332,8.063333333333334,0.8666666666666667,1.7066666666666668,0.9299999999999999,1018.6766666666666,1021.51,1015.6033333333332
2005-07,202.1290322580645,30.806451612903224,1546.5806451612902,80.35483870967742,95.80645161290323,62.41935483870968,2.0516129032258066,2.648387096774193,4.161290322580645,1.2903225806451613,8.548387096774194,17.654838709677417,13.264516129032257,22.083870967741937,5.025806451612903,1.7258064516129032,5.109677419354839,2.8806451612903223,1014.5806451612904,1016.8354838709678,1012.1612903225806
2005-08,249.4516129032258,43.74193548387097,1518.8387096774193,80.51612903225806,96.54838709677419,60.645161290322584,2.0999999999999996,2.4967741935483874,4.387096774193548,0.9032258064516129,9.161290322580646,16.193548387096776,11.025806451612903,21.11935483870968,6.383870967741935,1.261290322580645,3.0806451612903225,1.1483870967741936,1017.1161290322581,1019.5612903225807,1014.6516129032258
2005-09,177.03333333333333,49.96666666666667,1157.0,82.9,97.1,60.666666666666664,1.8133333333333332,2.2933333333333334,3.933333333333333,1.0333333333333334,7.9,15.716666666666667,10.743333333333334,20.9,6.3566666666666665,1.27,2.106666666666667,1.0866666666666667,1018.1033333333332,1020.6166666666667,1015.2199999999999
2005-10,146.2258064516129,51.58064516129032,731.8709677419355,85.03225806451613,95.29032258064517,69.09677419354838,3.02258064516129,3.238709677419355,4.580645161290323,1.8387096774193548,9.0,13.341935483870968,9.548387096774194,17.68064516129032,5.538709677419354,1.0903225806451613,1.7935483870967743,0.5645161290322581,1017.0451612903227,1019.5451612903227,1014.4741935483871
2005-11,204.13333333333333,30.266666666666666,296.5,90.03333333333333,96.93333333333334,77.5,2.753333333333333,3.1,4.6,1.5333333333333334,9.2,6.85,3.5133333333333336,10.166666666666666,2.7199999999999998,2.496666666666667,3.236666666666667,0.7300000000000001,1014.8866666666667,1019.0466666666667,1010.74
2005-12,219.03225806451613,26.419354838709676,203.7741935483871,89.87096774193549,96.80645161290323,79.41935483870968,2.896774193548387,3.164516129032258,4.483870967741935,1.967741935483871,8.935483870967742,3.97741935483871,1.4225806451612903,6.241935483870968,2.070967741935484,1.864516129032258,1.7999999999999998,0.5838709677419355,1016.5774193548388,1019.6612903225806,1013.2709677419356
2006-01,149.0,34.03225806451613,263.93548387096774,86.48387096774194,93.19354838709677,77.3225806451613,3.0580645161290323,3.3096774193548386,4.741935483870968,1.903225806451613,8.709677419354838,1.464516129032258,-1.5419354838709676,4.316129032258065,2.864516129032258,0.6903225806451613,0.4709677419354839,0.2161290322580645,1024.5677419354838,1027.7774193548387,1021.5225806451613
2006-02,173.32142857142858,18.75,353.7142857142857,87.82142857142857,95.64285714285714,77.35714285714286,3.2607142857142857,3.6142857142857143,5.25,1.9642857142857142,10.0,2.8892857142857147,0.6392857142857142,5.421428571428572,1.917857142857143,2.2535714285714286,2.082142857142857,0.5178571428571429,1014.717857142857,1018.1785714285714,1011.6714285714286
2006-03,156.0,40.38709677419355,910.3870967741935,81.38709677419355,95.48387096774194,63.03225806451613,3.545161290322581,3.8677419354838714,5.709677419354839,1.967741935483871,10.741935483870968,3.9322580645161294,0.3580645161290323,7.758064516129032,4.774193548387097,2.4096774193548387,3.361290322580645,1.2000000000000002,1010.5516129032258,1013.6483870967742,1007.3709677419355
2006-04,260.93333333333334,38.8,1360.1333333333334,77.9,96.16666666666667,55.06666666666667,3.0300000000000002,3.42,5.4,1.4333333333333333,10.433333333333334,8.983333333333333,4.613333333333333,13.243333333333334,5.366666666666666,1.3900000000000001,1.3066666666666669,0.6166666666666667,1014.0733333333334,1016.37,1011.3733333333333
2006-05,195.6451612903226,40.74193548387097,1618.1612903225807,71.70967741935483,92.3225806451613,52.32258064516129,3.164516129032258,3.7096774193548385,5.838709677419355,1.6451612903225807,11.258064516129032,14.496774193548386,9.493548387096775,19.18064516129032,6.33225806451613,2.383870967741936,2.9096774193548387,1.035483870967742,1013.558064516129,1016.1354838709677,1010.7161290322581
2006-06,208.13333333333333,49.2,2011.3333333333333,70.23333333333333,92.63333333333334,49.43333333333333,2.29,2.703333333333333,4.333333333333333,1.3,8.233333333333333,16.676666666666666,10.666666666666666,21.833333333333332,8.186666666666666,0.5533333333333332,0.5833333333333334,0.20666666666666664,1020.52,1022.2533333333333,1018.8666666666667
2006-07,180.19354838709677,60.774193548387096,2175.7419354838707,66.58064516129032,92.6774193548387,41.74193548387097,2.003225806451613,2.5806451612903225,4.387096774193548,0.967741935483871,8.935483870967742,22.309677419354838,15.170967741935485,28.68064516129032,9.887096774193548,0.2903225806451613,0.4709677419354839,0.30000000000000004,1019.1161290322581,1020.9032258064516,1017.4322580645162
2006-08,241.16129032258064,27.322580645161292,1230.4516129032259,86.96774193548387,98.93548387096774,69.16129032258064,2.358064516129032,2.761290322580645,4.612903225806452,1.2258064516129032,9.67741935483871,16.35483870967742,12.206451612903225,20.654838709677417,4.0,2.3677419354838714,5.806451612903226,2.296774193548387,1010.7741935483871,1012.8290322580646,1008.9677419354839
2006-09,175.26666666666668,47.3,1156.0666666666666,81.76666666666667,96.2,61.733333333333334,2.4633333333333334,2.7233333333333336,4.266666666666667,1.2,8.433333333333334,17.916666666666668,13.076666666666666,23.076666666666664,6.02,0.35333333333333333,0.25666666666666665,0.13333333333333333,1014.0366666666666,1016.3566666666667,1011.7333333333333
